"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
2.562000,5.914000,8.421462
1.988000,-3.520000,10.633604
1.988000,-3.520000,10.633604
1.988000,-3.520000,10.633604
1.988000,-3.520000,10.633604
1.988000,-3.520000,10.633604
6.956000,3.908000,9.744435
6.956000,3.908000,9.744435
6.956000,3.908000,9.744435
6.956000,3.908000,9.744435
6.956000,3.908000,9.744435
-3.790000,-1.018000,10.238285
-3.790000,-1.018000,10.238285
-3.790000,-1.018000,10.238285
-3.790000,-1.018000,10.238285
-3.790000,-1.018000,10.238285
5.852000,2.800000,9.763871
5.852000,2.800000,9.763871
5.852000,2.800000,9.763871
5.852000,2.800000,9.763871
5.852000,2.800000,9.763871
-0.278000,-4.988000,13.878444
-0.278000,-4.988000,13.878444
-0.278000,-4.988000,13.878444
-0.278000,-4.988000,13.878444
-0.278000,-4.988000,13.878444
-7.014000,-4.732000,12.611231
-7.014000,-4.732000,12.611231
-7.014000,-4.732000,12.611231
-7.014000,-4.732000,12.611231
-7.014000,-4.732000,12.611231
-8.030000,-0.514000,11.292763
-8.030000,-0.514000,11.292763
-8.030000,-0.514000,11.292763
-8.030000,-0.514000,11.292763
-8.030000,-0.514000,11.292763
0.646000,2.114000,4.750754
0.646000,2.114000,4.750754
0.646000,2.114000,4.750754
0.646000,2.114000,4.750754
0.646000,2.114000,4.750754
4.326000,-3.758000,12.009682
4.326000,-3.758000,12.009682
4.326000,-3.758000,12.009682
4.326000,-3.758000,12.009682
4.326000,-3.758000,12.009682
-1.006000,0.088000,9.681427
-1.006000,0.088000,9.681427
-1.006000,0.088000,9.681427
-1.006000,0.088000,9.681427
-1.006000,0.088000,9.681427
3.324000,-1.330000,9.104459
3.324000,-1.330000,9.104459
3.324000,-1.330000,9.104459
3.324000,-1.330000,9.104459
3.324000,-1.330000,9.104459
-1.262000,-0.936000,10.138085
-1.262000,-0.936000,10.138085
-1.262000,-0.936000,10.138085
-1.262000,-0.936000,10.138085
-1.262000,-0.936000,10.138085
-10.016000,4.806000,14.005072
-10.016000,4.806000,14.005072
-10.016000,4.806000,14.005072
-10.016000,4.806000,14.005072
-10.016000,4.806000,14.005072
4.548000,3.416000,8.089064
4.548000,3.416000,8.089064
4.548000,3.416000,8.089064
4.548000,3.416000,8.089064
4.548000,3.416000,8.089064
-0.512000,1.100000,13.048274
-0.512000,1.100000,13.048274
-0.512000,1.100000,13.048274
-0.512000,1.100000,13.048274
-0.512000,1.100000,13.048274
5.108000,-2.938000,11.517478
5.108000,-2.938000,11.517478
5.108000,-2.938000,11.517478
5.108000,-2.938000,11.517478
5.108000,-2.938000,11.517478
4.256000,-4.552000,12.728507
4.256000,-4.552000,12.728507
4.256000,-4.552000,12.728507
4.256000,-4.552000,12.728507
4.256000,-4.552000,12.728507
-0.422000,-2.616000,14.328592
-0.422000,-2.616000,14.328592
-0.422000,-2.616000,14.328592
-0.422000,-2.616000,14.328592
-0.422000,-2.616000,14.328592
-5.618000,1.070000,11.383668
-5.618000,1.070000,11.383668
-5.618000,1.070000,11.383668
-5.618000,1.070000,11.383668
-5.618000,1.070000,11.383668
-1.742000,0.200000,9.503250
-1.742000,0.200000,9.503250
-1.742000,0.200000,9.503250
-1.742000,0.200000,9.503250
-1.742000,0.200000,9.503250
5.076000,2.658000,10.551954
5.076000,2.658000,10.551954
5.076000,2.658000,10.551954
5.076000,2.658000,10.551954
5.076000,2.658000,10.551954
4.414000,3.720000,11.431941
4.414000,3.720000,11.431941
4.414000,3.720000,11.431941
4.414000,3.720000,11.431941
4.414000,3.720000,11.431941
-7.710000,4.676000,10.853118
-7.710000,4.676000,10.853118
-7.710000,4.676000,10.853118
-7.710000,4.676000,10.853118
-7.710000,4.676000,10.853118
-3.414000,2.762000,10.443781
-3.414000,2.762000,10.443781
-3.414000,2.762000,10.443781
-3.414000,2.762000,10.443781
-3.414000,2.762000,10.443781
-5.612000,-1.092000,9.183102
-5.612000,-1.092000,9.183102
-5.612000,-1.092000,9.183102
-5.612000,-1.092000,9.183102
-5.612000,-1.092000,9.183102
-4.532000,0.528000,12.153115
-4.532000,0.528000,12.153115
-4.532000,0.528000,12.153115
-4.532000,0.528000,12.153115
-4.532000,0.528000,12.153115
0.280000,-0.842000,10.747721
0.280000,-0.842000,10.747721
0.280000,-0.842000,10.747721
0.280000,-0.842000,10.747721
0.280000,-0.842000,10.747721
0.418000,-0.396000,13.026013
0.418000,-0.396000,13.026013
0.418000,-0.396000,13.026013
0.418000,-0.396000,13.026013
0.418000,-0.396000,13.026013
4.572000,-0.492000,8.705727
4.572000,-0.492000,8.705727
4.572000,-0.492000,8.705727
4.572000,-0.492000,8.705727
4.572000,-0.492000,8.705727
-1.086000,-4.494000,10.197286
-1.086000,-4.494000,10.197286
-1.086000,-4.494000,10.197286
-1.086000,-4.494000,10.197286
-1.086000,-4.494000,10.197286
-3.364000,-0.822000,17.117218
-3.364000,-0.822000,17.117218
-3.364000,-0.822000,17.117218
-3.364000,-0.822000,17.117218
-3.364000,-0.822000,17.117218
-1.372000,-3.766000,13.159044
-1.372000,-3.766000,13.159044
-1.372000,-3.766000,13.159044
-1.372000,-3.766000,13.159044
-1.372000,-3.766000,13.159044
2.628000,-2.538000,10.970536
2.628000,-2.538000,10.970536
2.628000,-2.538000,10.970536
2.628000,-2.538000,10.970536
2.628000,-2.538000,10.970536
-6.408000,-0.582000,11.657848
-6.408000,-0.582000,11.657848
-6.408000,-0.582000,11.657848
-6.408000,-0.582000,11.657848
-6.408000,-0.582000,11.657848
-2.632000,-0.332000,10.743924
-2.632000,-0.332000,10.743924
-2.632000,-0.332000,10.743924
-2.632000,-0.332000,10.743924
-2.632000,-0.332000,10.743924
2.662000,-6.088000,12.854248
2.662000,-6.088000,12.854248
2.662000,-6.088000,12.854248
2.662000,-6.088000,12.854248
2.662000,-6.088000,12.854248
7.738000,-7.344000,13.753155
7.738000,-7.344000,13.753155
7.738000,-7.344000,13.753155
7.738000,-7.344000,13.753155
7.738000,-7.344000,13.753155
-1.020000,4.202000,9.090631
-1.020000,4.202000,9.090631
-1.020000,4.202000,9.090631
-1.020000,4.202000,9.090631
-1.020000,4.202000,9.090631
0.272000,-0.360000,10.477844
0.272000,-0.360000,10.477844
0.272000,-0.360000,10.477844
0.272000,-0.360000,10.477844
0.272000,-0.360000,10.477844
-3.088000,-5.884000,9.399658
-3.088000,-5.884000,9.399658
-3.088000,-5.884000,9.399658
-3.088000,-5.884000,9.399658
-3.088000,-5.884000,9.399658
-3.474000,-1.382000,12.116909
-3.474000,-1.382000,12.116909
-3.474000,-1.382000,12.116909
-3.474000,-1.382000,12.116909
-3.474000,-1.382000,12.116909
-5.700000,-2.638000,14.368431
-5.700000,-2.638000,14.368431
-5.700000,-2.638000,14.368431
-5.700000,-2.638000,14.368431
-5.700000,-2.638000,14.368431
1.632000,-2.470000,13.467616
1.632000,-2.470000,13.467616
1.632000,-2.470000,13.467616
1.632000,-2.470000,13.467616
1.632000,-2.470000,13.467616
6.406000,-1.826000,15.852493
6.406000,-1.826000,15.852493
6.406000,-1.826000,15.852493
6.406000,-1.826000,15.852493
6.406000,-1.826000,15.852493
-5.676000,4.614000,13.614958
-5.676000,4.614000,13.614958
-5.676000,4.614000,13.614958
-5.676000,4.614000,13.614958
-5.676000,4.614000,13.614958
1.206000,2.704000,9.926636
1.206000,2.704000,9.926636
1.206000,2.704000,9.926636
1.206000,2.704000,9.926636
1.206000,2.704000,9.926636
0.994000,-4.024000,11.891768
0.994000,-4.024000,11.891768
0.994000,-4.024000,11.891768
0.994000,-4.024000,11.891768
0.994000,-4.024000,11.891768
-4.236000,9.552000,11.120585
-4.236000,9.552000,11.120585
-4.236000,9.552000,11.120585
-4.236000,9.552000,11.120585
-4.236000,9.552000,11.120585
2.590000,1.922000,13.247681
2.590000,1.922000,13.247681
2.590000,1.922000,13.247681
2.590000,1.922000,13.247681
2.590000,1.922000,13.247681
-6.306000,3.178000,15.189952
-6.306000,3.178000,15.189952
-6.306000,3.178000,15.189952
-6.306000,3.178000,15.189952
-6.306000,3.178000,15.189952
7.642000,-4.298000,10.627969
7.642000,-4.298000,10.627969
7.642000,-4.298000,10.627969
7.642000,-4.298000,10.627969
7.642000,-4.298000,10.627969
3.630000,0.074000,11.251000
3.630000,0.074000,11.251000
3.630000,0.074000,11.251000
3.630000,0.074000,11.251000
3.630000,0.074000,11.251000
-2.274000,4.404000,12.796451
-2.274000,4.404000,12.796451
-2.274000,4.404000,12.796451
-2.274000,4.404000,12.796451
-2.274000,4.404000,12.796451
9.350000,2.386000,14.102756
9.350000,2.386000,14.102756
9.350000,2.386000,14.102756
9.350000,2.386000,14.102756
9.350000,2.386000,14.102756
-5.170000,0.036000,13.053435
-5.170000,0.036000,13.053435
-5.170000,0.036000,13.053435
-5.170000,0.036000,13.053435
-5.170000,0.036000,13.053435
-1.536000,5.134000,13.336075
-1.536000,5.134000,13.336075
-1.536000,5.134000,13.336075
-1.536000,5.134000,13.336075
-1.536000,5.134000,13.336075
2.910000,-0.492000,10.833626
2.910000,-0.492000,10.833626
2.910000,-0.492000,10.833626
2.910000,-0.492000,10.833626
2.910000,-0.492000,10.833626
5.446000,-7.992000,14.095024
5.446000,-7.992000,14.095024
5.446000,-7.992000,14.095024
5.446000,-7.992000,14.095024
5.446000,-7.992000,14.095024
-0.272000,-0.552000,9.156827
-0.272000,-0.552000,9.156827
-0.272000,-0.552000,9.156827
-0.272000,-0.552000,9.156827
-0.272000,-0.552000,9.156827
0.162000,10.124000,10.723633
0.162000,10.124000,10.723633
0.162000,10.124000,10.723633
0.162000,10.124000,10.723633
0.162000,10.124000,10.723633
-2.190000,-5.360000,13.103499
-2.190000,-5.360000,13.103499
-2.190000,-5.360000,13.103499
-2.190000,-5.360000,13.103499
-2.190000,-5.360000,13.103499
-4.740000,-4.110000,11.411469
-4.740000,-4.110000,11.411469
-4.740000,-4.110000,11.411469
-4.740000,-4.110000,11.411469
-4.740000,-4.110000,11.411469
2.754000,-2.780000,9.742467
2.754000,-2.780000,9.742467
2.754000,-2.780000,9.742467
2.754000,-2.780000,9.742467
2.754000,-2.780000,9.742467
4.708000,8.484000,13.424673
4.708000,8.484000,13.424673
4.708000,8.484000,13.424673
4.708000,8.484000,13.424673
4.708000,8.484000,13.424673
5.612000,-6.200000,13.907304
5.612000,-6.200000,13.907304
5.612000,-6.200000,13.907304
5.612000,-6.200000,13.907304
5.612000,-6.200000,13.907304
2.322000,-1.546000,12.915556
2.322000,-1.546000,12.915556
2.322000,-1.546000,12.915556
2.322000,-1.546000,12.915556
2.322000,-1.546000,12.915556
0.132000,-4.082000,10.682981
0.132000,-4.082000,10.682981
0.132000,-4.082000,10.682981
0.132000,-4.082000,10.682981
0.132000,-4.082000,10.682981
2.090000,1.016000,8.622229
2.090000,1.016000,8.622229
2.090000,1.016000,8.622229
2.090000,1.016000,8.622229
2.090000,1.016000,8.622229
-4.850000,-4.496000,11.696895
-4.850000,-4.496000,11.696895
-4.850000,-4.496000,11.696895
-4.850000,-4.496000,11.696895
-4.850000,-4.496000,11.696895
-1.066000,7.148000,14.038161
-1.066000,7.148000,14.038161
-1.066000,7.148000,14.038161
-1.066000,7.148000,14.038161
-1.066000,7.148000,14.038161
7.178000,-1.018000,11.263319
7.178000,-1.018000,11.263319
7.178000,-1.018000,11.263319
7.178000,-1.018000,11.263319
7.178000,-1.018000,11.263319
4.870000,1.906000,12.517162
4.870000,1.906000,12.517162
4.870000,1.906000,12.517162
4.870000,1.906000,12.517162
4.870000,1.906000,12.517162
-4.456000,5.858000,13.013495
-4.456000,5.858000,13.013495
-4.456000,5.858000,13.013495
-4.456000,5.858000,13.013495
-4.456000,5.858000,13.013495
2.356000,-3.020000,12.796719
2.356000,-3.020000,12.796719
2.356000,-3.020000,12.796719
2.356000,-3.020000,12.796719
2.356000,-3.020000,12.796719
-2.282000,2.714000,8.595235
-2.282000,2.714000,8.595235
-2.282000,2.714000,8.595235
-2.282000,2.714000,8.595235
-2.282000,2.714000,8.595235
1.224000,1.016000,10.738138
1.224000,1.016000,10.738138
1.224000,1.016000,10.738138
1.224000,1.016000,10.738138
1.224000,1.016000,10.738138
2.230000,-3.752000,12.939133
2.230000,-3.752000,12.939133
2.230000,-3.752000,12.939133
2.230000,-3.752000,12.939133
2.230000,-3.752000,12.939133
4.718000,-4.764000,12.685029
4.718000,-4.764000,12.685029
4.718000,-4.764000,12.685029
4.718000,-4.764000,12.685029
4.718000,-4.764000,12.685029
-0.750000,0.310000,10.657654
-0.750000,0.310000,10.657654
-0.750000,0.310000,10.657654
-0.750000,0.310000,10.657654
-0.750000,0.310000,10.657654
-3.148000,4.346000,10.448147
-3.148000,4.346000,10.448147
-3.148000,4.346000,10.448147
-3.148000,4.346000,10.448147
-3.148000,4.346000,10.448147
6.922000,-2.702000,14.189512
6.922000,-2.702000,14.189512
6.922000,-2.702000,14.189512
6.922000,-2.702000,14.189512
6.922000,-2.702000,14.189512
-2.904000,-5.160000,7.360127
-2.904000,-5.160000,7.360127
-2.904000,-5.160000,7.360127
-2.904000,-5.160000,7.360127
-2.904000,-5.160000,7.360127
-0.660000,6.812000,13.602949
-0.660000,6.812000,13.602949
-0.660000,6.812000,13.602949
-0.660000,6.812000,13.602949
-0.660000,6.812000,13.602949
-2.472000,-6.962000,14.277861
-2.472000,-6.962000,14.277861
-2.472000,-6.962000,14.277861
-2.472000,-6.962000,14.277861
-2.472000,-6.962000,14.277861
5.304000,-0.854000,12.709235
5.304000,-0.854000,12.709235
5.304000,-0.854000,12.709235
5.304000,-0.854000,12.709235
5.304000,-0.854000,12.709235
-1.120000,0.934000,13.952963
-1.120000,0.934000,13.952963
-1.120000,0.934000,13.952963
-1.120000,0.934000,13.952963
-1.120000,0.934000,13.952963
-0.356000,0.510000,13.304456
-0.356000,0.510000,13.304456
-0.356000,0.510000,13.304456
-0.356000,0.510000,13.304456
-0.356000,0.510000,13.304456
5.926000,5.220000,12.872279
5.926000,5.220000,12.872279
5.926000,5.220000,12.872279
5.926000,5.220000,12.872279
5.926000,5.220000,12.872279
1.778000,1.250000,8.786913
1.778000,1.250000,8.786913
1.778000,1.250000,8.786913
1.778000,1.250000,8.786913
1.778000,1.250000,8.786913
9.556000,0.150000,10.751031
9.556000,0.150000,10.751031
9.556000,0.150000,10.751031
9.556000,0.150000,10.751031
9.556000,0.150000,10.751031
0.516000,1.510000,12.700165
0.516000,1.510000,12.700165
0.516000,1.510000,12.700165
0.516000,1.510000,12.700165
0.516000,1.510000,12.700165
-1.408000,4.520000,12.637632
-1.408000,4.520000,12.637632
-1.408000,4.520000,12.637632
-1.408000,4.520000,12.637632
-1.408000,4.520000,12.637632
4.054000,5.836000,12.471795
4.054000,5.836000,12.471795
4.054000,5.836000,12.471795
4.054000,5.836000,12.471795
4.054000,5.836000,12.471795
9.038000,0.666000,11.427527
9.038000,0.666000,11.427527
9.038000,0.666000,11.427527
9.038000,0.666000,11.427527
9.038000,0.666000,11.427527
2.576000,2.244000,14.759676
2.576000,2.244000,14.759676
2.576000,2.244000,14.759676
2.576000,2.244000,14.759676
2.576000,2.244000,14.759676
-1.754000,3.368000,8.726608
-1.754000,3.368000,8.726608
-1.754000,3.368000,8.726608
-1.754000,3.368000,8.726608
-1.754000,3.368000,8.726608
1.986000,3.344000,6.661503
1.986000,3.344000,6.661503
1.986000,3.344000,6.661503
1.986000,3.344000,6.661503
1.986000,3.344000,6.661503
1.020000,6.244000,10.542782
1.020000,6.244000,10.542782
1.020000,6.244000,10.542782
1.020000,6.244000,10.542782
1.020000,6.244000,10.542782
9.104000,-2.464000,12.821248
9.104000,-2.464000,12.821248
9.104000,-2.464000,12.821248
9.104000,-2.464000,12.821248
9.104000,-2.464000,12.821248
-0.106000,-1.898000,13.335956
-0.106000,-1.898000,13.335956
-0.106000,-1.898000,13.335956
-0.106000,-1.898000,13.335956
-0.106000,-1.898000,13.335956
-0.674000,3.482000,12.331147
-0.674000,3.482000,12.331147
-0.674000,3.482000,12.331147
-0.674000,3.482000,12.331147
-0.674000,3.482000,12.331147
6.496000,-1.120000,12.456280
6.496000,-1.120000,12.456280
6.496000,-1.120000,12.456280
6.496000,-1.120000,12.456280
6.496000,-1.120000,12.456280
1.498000,0.186000,11.268041
1.498000,0.186000,11.268041
1.498000,0.186000,11.268041
1.498000,0.186000,11.268041
1.498000,0.186000,11.268041
0.336000,-5.504000,11.675291
0.336000,-5.504000,11.675291
0.336000,-5.504000,11.675291
0.336000,-5.504000,11.675291
0.336000,-5.504000,11.675291
5.640000,-3.404000,11.128402
5.640000,-3.404000,11.128402
5.640000,-3.404000,11.128402
5.640000,-3.404000,11.128402
5.640000,-3.404000,11.128402
0.290000,-1.482000,8.607534
0.290000,-1.482000,8.607534
0.290000,-1.482000,8.607534
0.290000,-1.482000,8.607534
0.290000,-1.482000,8.607534
0.468000,0.380000,10.579590
0.468000,0.380000,10.579590
0.468000,0.380000,10.579590
0.468000,0.380000,10.579590
0.468000,0.380000,10.579590
3.202000,-7.366000,10.699731
3.202000,-7.366000,10.699731
3.202000,-7.366000,10.699731
3.202000,-7.366000,10.699731
3.202000,-7.366000,10.699731
-3.138000,3.986000,10.304797
-3.138000,3.986000,10.304797
-3.138000,3.986000,10.304797
-3.138000,3.986000,10.304797
-3.138000,3.986000,10.304797
-1.608000,1.138000,12.598551
-1.608000,1.138000,12.598551
-1.608000,1.138000,12.598551
-1.608000,1.138000,12.598551
-1.608000,1.138000,12.598551
2.218000,-0.992000,8.669832
2.218000,-0.992000,8.669832
2.218000,-0.992000,8.669832
2.218000,-0.992000,8.669832
2.218000,-0.992000,8.669832
-1.348000,4.420000,10.067649
-1.348000,4.420000,10.067649
-1.348000,4.420000,10.067649
-1.348000,4.420000,10.067649
-1.348000,4.420000,10.067649
-10.570000,1.824000,14.361817
-10.570000,1.824000,14.361817
-10.570000,1.824000,14.361817
-10.570000,1.824000,14.361817
-10.570000,1.824000,14.361817
0.086000,-0.960000,7.271584
0.086000,-0.960000,7.271584
0.086000,-0.960000,7.271584
0.086000,-0.960000,7.271584
0.086000,-0.960000,7.271584
-3.536000,5.462000,10.519418
-3.536000,5.462000,10.519418
-3.536000,5.462000,10.519418
-3.536000,5.462000,10.519418
-3.536000,5.462000,10.519418
-1.608000,2.750000,11.222667
-1.608000,2.750000,11.222667
-1.608000,2.750000,11.222667
-1.608000,2.750000,11.222667
-1.608000,2.750000,11.222667
5.474000,-0.062000,14.386000
5.474000,-0.062000,14.386000
5.474000,-0.062000,14.386000
5.474000,-0.062000,14.386000
5.474000,-0.062000,14.386000
2.760000,3.772000,14.662112
2.760000,3.772000,14.662112
2.760000,3.772000,14.662112
2.760000,3.772000,14.662112
2.760000,3.772000,14.662112
1.206000,3.510000,9.076308
1.206000,3.510000,9.076308
1.206000,3.510000,9.076308
1.206000,3.510000,9.076308
1.206000,3.510000,9.076308
0.336000,-1.146000,9.659597
0.336000,-1.146000,9.659597
0.336000,-1.146000,9.659597
0.336000,-1.146000,9.659597
0.336000,-1.146000,9.659597
-1.822000,-6.322000,9.129474
-1.822000,-6.322000,9.129474
-1.822000,-6.322000,9.129474
-1.822000,-6.322000,9.129474
-1.822000,-6.322000,9.129474
0.744000,-1.980000,11.322623
0.744000,-1.980000,11.322623
0.744000,-1.980000,11.322623
0.744000,-1.980000,11.322623
0.744000,-1.980000,11.322623
1.336000,9.026000,11.977180
1.336000,9.026000,11.977180
1.336000,9.026000,11.977180
1.336000,9.026000,11.977180
1.336000,9.026000,11.977180
-4.972000,-0.914000,13.630784
-4.972000,-0.914000,13.630784
-4.972000,-0.914000,13.630784
-4.972000,-0.914000,13.630784
-4.972000,-0.914000,13.630784
7.120000,0.398000,13.030498
7.120000,0.398000,13.030498
7.120000,0.398000,13.030498
7.120000,0.398000,13.030498
7.120000,0.398000,13.030498
-0.352000,-3.564000,12.398945
-0.352000,-3.564000,12.398945
-0.352000,-3.564000,12.398945
-0.352000,-3.564000,12.398945
-0.352000,-3.564000,12.398945
4.692000,5.030000,12.347443
4.692000,5.030000,12.347443
4.692000,5.030000,12.347443
4.692000,5.030000,12.347443
4.692000,5.030000,12.347443
-0.432000,5.950000,13.369012
-0.432000,5.950000,13.369012
-0.432000,5.950000,13.369012
-0.432000,5.950000,13.369012
-0.432000,5.950000,13.369012
-2.760000,-1.726000,11.830677
-2.760000,-1.726000,11.830677
-2.760000,-1.726000,11.830677
-2.760000,-1.726000,11.830677
-2.760000,-1.726000,11.830677
3.030000,3.228000,11.162951
3.030000,3.228000,11.162951
3.030000,3.228000,11.162951
3.030000,3.228000,11.162951
3.030000,3.228000,11.162951
-3.458000,-3.988000,10.897862
-3.458000,-3.988000,10.897862
-3.458000,-3.988000,10.897862
-3.458000,-3.988000,10.897862
-3.458000,-3.988000,10.897862
0.458000,2.600000,10.121086
0.458000,2.600000,10.121086
0.458000,2.600000,10.121086
0.458000,2.600000,10.121086
0.458000,2.600000,10.121086
-3.034000,-4.234000,10.637593
-3.034000,-4.234000,10.637593
-3.034000,-4.234000,10.637593
-3.034000,-4.234000,10.637593
-3.034000,-4.234000,10.637593
1.846000,3.722000,13.266879
1.846000,3.722000,13.266879
1.846000,3.722000,13.266879
1.846000,3.722000,13.266879
1.846000,3.722000,13.266879
-0.688000,-7.276000,9.565319
-0.688000,-7.276000,9.565319
-0.688000,-7.276000,9.565319
-0.688000,-7.276000,9.565319
-0.688000,-7.276000,9.565319
-3.592000,-0.268000,8.655240
-3.592000,-0.268000,8.655240
-3.592000,-0.268000,8.655240
-3.592000,-0.268000,8.655240
-3.592000,-0.268000,8.655240
2.826000,4.678000,13.156377
2.826000,4.678000,13.156377
2.826000,4.678000,13.156377
2.826000,4.678000,13.156377
2.826000,4.678000,13.156377
-0.212000,1.226000,13.214903
-0.212000,1.226000,13.214903
-0.212000,1.226000,13.214903
-0.212000,1.226000,13.214903
